tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies,tags
65714,Happy Home,가화만사성,,2016-02-27,https://image.tmdb.org/t/p/w500/6TOgglOLyfiKyk7AuWNwUggTJ7O.jpg,https://image.tmdb.org/t/p/original/jvWrJ0GolfZiN7ZSOoMUnNnU6I2.jpg,,"Kim Yeong-cheol, Kim So-yeon, Lee Sang-wu, Lee Pil-mo","Family, Drama",1.0,51.0,60.0,Drama series follows the Bong family. Bong Sam-Bong runs Chinese restaurant Gahwamansasung.,5.55,6.25,4.0,,,KR,MBC,Mega Monster,
197352,"Bravo, My Life",으라차차 내 인생,"photographer, hit-and-run, single mother, adopted, death of a brother",2022-04-11,https://image.tmdb.org/t/p/w500/3ehMAk8E9zETA9r2ZydwVrgUoP3.jpg,https://image.tmdb.org/t/p/original/FbUIi5WeDU5j1EtipQ274tts1E.jpg,Kim Min-Soo,"Nam Sang-ji, Yang Byeong-yeol, Lee Si-Gang, Cha Min-jee, Kim Hee-jung, Jo Mi-ryung, Kim Ha-yeon, Lee Dae-yeon, Hong Ah-reum","Comedy, Drama, Family",1.0,120.0,30.0,"Even though Seo Dong Hee comes from a poor family background, she has a bright and positive personality. She dreams of becoming a designer and slowly works her way to achieve her dream. She decides to become the mother of her nephew and raise him by herself. She also gets involved with Kang Cha Yeol. Kang Cha Yeol’s father runs a big company. His father wants him to work for his company, but Kang Cha Yeol doesn't want to. He wants to go back to the U.S., but he realizes he can't do anything without his father's financial support. His father tells Kang Cha Yeol to work for 1 year at his company.",5.956,7.0,3.0,,,KR,KBS1,Monster Union,"namsang-ji yangbyeong-yeol leesi-gang chamin-je kimhee-jung jomi-ryung kimha-yeon leedae-yeon hongah-reum photograph hit-and-run singlemoth adopt deathofabroth kbs1 comedi drama famili even though seo dong hee come from a poor famili background, she ha a bright and posit personality. she dream of becom a design and slowli work her way to achiev her dream. she decid to becom the mother of her nephew and rais him by herself. she also get involv with kang cha yeol. kang cha yeol’ father run a big company. hi father want him to work for hi company, but kang cha yeol doesn't want to. he want to go back to the u.s., but he realiz he can't do anyth without hi father' financi support. hi father tell kang cha yeol to work for 1 year at hi company."
96041,Tell Me What You Saw,본 대로 말하라,"detective, investigation, serial killer, psychic, former prisoner",2020-02-01,https://image.tmdb.org/t/p/w500/2erQhWHjpLMWfjeJFpg8I9sJssV.jpg,https://image.tmdb.org/t/p/original/5WBMwtB1yEYXlCVvINTlY6xt2iu.jpg,Kim Hong-sun,"Choi Soo-young, Jin Seo-yeon, Ryu Seung-su, Jang Hyun-sung, Ha Sung-kwang, Yoo Hee-je, Lee Si-won, Um Mun-suk","Drama, Mystery, Crime",1.0,16.0,60.0,"The eccentric Oh Hyun Jae was a peerless criminal profiler until a bomb planted by a serial killer took the life of his young fiancée, causing him to become a recluse. When a serial killer long thought dead returns to terrorize the city, rising star of the police, Hwang Hwa Young, resolves to outwit the killer. To do so, she teams up with both Oh and the remarkable rookie cop Cha Soo Young, whose photographic memory may prove to be a powerful crime-fighting weapon.",8.425,7.4,14.0,,,KR,OCN,"Studio Dragon, H house","choisoo-young jinseo-yeon ryuseung-su janghyun-sung hasung-kwang yoohee-j leesi-won ummun-suk detect investig serialkil psychic formerprison ocn drama mysteri crime the eccentr oh hyun jae wa a peerless crimin profil until a bomb plant by a serial killer took the life of hi young fiancée, caus him to becom a recluse. when a serial killer long thought dead return to terror the city, rise star of the police, hwang hwa young, resolv to outwit the killer. to do so, she team up with both oh and the remark rooki cop cha soo young, whose photograph memori may prove to be a power crime-fight weapon."
67273,Fantastic,판타스틱,"romance, tragedy, showbiz",2016-09-02,https://image.tmdb.org/t/p/w500/pNcdWF07OZOcQCAz0BtdpYDOiG3.jpg,https://image.tmdb.org/t/p/original/8aYLDjvYZ3rGnGPCCtyAulFaEL5.jpg,,"Kim Dong Gyun, Kim Hyun-joo, Joo Sang-wook, Park Si-yeon, Kim Tae-hun, Ji Soo, Jo Jae-yoon, Kim Young-min, Kim Jae-hwa, Yoon Ji-won, Kim Jung-nan, Kim Ji-young, Im Ji-gyu, So-jeong Yun, Chae Gook-hee, Oh Dong-min","Comedy, Drama",1.0,16.0,60.0,It tells the story of a successful drama writer whose life turns upside down after she discovers that she has a terminal illness and a famous actor who can't act.,7.14,5.1,12.0,,,KR,JTBC,"SLL, AStory, DramaHouse",kimdonggyun kimhyun-joo joosang-wook parksi-yeon kimtae-hun jisoo jojae-yoon kimyoung-min kimjae-hwa yoonji-won kimjung-nan kimji-young imji-gyu so-jeongyun chaegook-he ohdong-min romanc tragedi showbiz jtbc comedi drama it tell the stori of a success drama writer whose life turn upsid down after she discov that she ha a termin ill and a famou actor who can't act.
2619,A Love to Kill,이 죽일 놈의 사랑,"bodyguard, romance, tragic love, actress",2005-10-31,https://image.tmdb.org/t/p/w500/tjttqFsLkC3vEroAbqOZsFaYDdq.jpg,https://image.tmdb.org/t/p/original/vagFPyaSzeY3UDr7ZBR9HY1on12.jpg,,"Rain, Shin Min-a, Kim Sa-rang, Lee Ki-woo, Kim Young-jae, Kang Rae-yeon, Park In-hwan, Yoo Hye-ri, Ji Sang-ryeol",Drama,1.0,16.0,60.0,"A good-for-nothing K1 fighter begins working as a top celebrity's private bodyguard, with the intent of seducing her and then leaving her to ruins, as an act of avenging his older brother who was left in a coma. Soon, he finds himself falling in love with her, their romance a tragedy in the making.",5.931,7.188,8.0,,,KR,KBS2,Group Eight,"rain shinmin-a kimsa-rang leeki-woo kimyoung-ja kangrae-yeon parkin-hwan yoohye-ri jisang-ryeol bodyguard romanc tragiclov actress kbs2 drama a good-for-noth k1 fighter begin work as a top celebrity' privat bodyguard, with the intent of seduc her and then leav her to ruins, as an act of aveng hi older brother who wa left in a coma. soon, he find himself fall in love with her, their romanc a tragedi in the making."
76376,Long Time No See,롱타임노씨,"fight, gangster, kiss, romance, mafia, miniseries, fighting, killer, lgbt, hidden identity, gay, web series, gay romance, crime, lgbtq+, lgbtqia+, sexual content, skilled killer, steamy kiss",2017-11-23,https://image.tmdb.org/t/p/w500/iPCPJtdCJwdkmEfQWxDUNGTtMpG.jpg,https://image.tmdb.org/t/p/original/gQ7gT3R8VlLYAnb1gEnbnIXmFI3.jpg,,"Tak Woo-suk, Yeon Seung-ho, Kim Myeong-Hwan, Ra Sun Young, Won Tae-san, Lee Gang han, Kim Seong-u, Gwon Gi-ha","Drama, Action & Adventure, Crime",1.0,5.0,76.0,"The renowned hitman, ‘Flying Dagger,’ bumps into ‘Wild Dog,’ who happens to be a hired assassin for the mobster, ‘Black Leopard.’ While both of them try to be incognito, they cannot help falling in love with each other. However, ‘Wild Dog’ has a secret that he couldn’t confide to ‘Flying Dagger.’ After all, ‘Flying Dagger’ and ‘Wild Dog’ reveal their secret identities to each other during the fight led by their bosses. They run into danger as gangsters brand them as traitors. Will they be able to overcome obstacles and keep their love?",5.923,8.2,4.0,,,KR,NAVER TV,"NAVER, STRONGBERRY","takwoo-suk yeonseung-ho kimmyeong-hwan rasunyoung wontae-san leeganghan kimseong-u gwongi-ha fight gangster kiss romanc mafia miniseri fight killer lgbt hiddenident gay webseri gayrom crime lgbtq+ lgbtqia+ sexualcont skilledkil steamykiss navertv drama action&adventur crime the renown hitman, ‘fli dagger,’ bump into ‘wild dog,’ who happen to be a hire assassin for the mobster, ‘black leopard.’ while both of them tri to be incognito, they cannot help fall in love with each other. however, ‘wild dog’ ha a secret that he couldn’t confid to ‘fli dagger.’ after all, ‘fli dagger’ and ‘wild dog’ reveal their secret ident to each other dure the fight led by their bosses. they run into danger as gangster brand them as traitors. will they be abl to overcom obstacl and keep their love?"
53727,May Queen,메이퀸,,2012-08-18,https://image.tmdb.org/t/p/w500/sAMPszZhQzzOuUswplqhaB6Obqk.jpg,https://image.tmdb.org/t/p/original/zTeJBMOie8heGiqSru1axqsXRLU.jpg,,"Han Ji-hye, Kim Jae-won, Jae Hee, Son Eun-seo, Ahn Nae-sang, Geum Bo-ra, Lee Duck-hwa, Yang Mi-kyung, Kim Kyu-chul, Kim Ji-young, Sunwoo Jae-duk, Kim You-jung, Park Ji-bin, Park Gun-tae, Kang Ji-woo, Jung Ji-so, Seo Young-joo",Drama,1.0,38.0,70.0,A woman overcomes the hardships in her life and experiences growth as an expert of the seas.,4.798,,,,,KR,MBC,,
127358,The Veil,검은 태양,"betrayal, agent, national intelligence service, caring female lead, nis",2021-09-17,https://image.tmdb.org/t/p/w500/nVMmNwMXrXBmTMn1HtUdpB7RPZw.jpg,https://image.tmdb.org/t/p/original/apZaPnoNZxC8DETSjFSll7ivu5x.jpg,,"Namkoong Min, Park Ha-sun, Kim Ji-eun, Kim Byeong-gi, Lee Kyung-young, Jang Young-nam, Yu Oh-seong, Kim Jong-tae, Kim Min-sang, Kim Do-hyun, Kwon So-hyun, Jung Moon-sung, Hwang Hee, Jo Bok-rae, Park Jin-woo, Hyun Bong-sik, Jung Ji-yoon, Ok Ja-yeon, Ahn Seong-bong, Im Chul-hyung, Choi Hee-jin, Jung Young-hoon","Mystery, Drama, Crime, Action & Adventure",1.0,12.0,70.0,"Han Ji-hyuk, an NIS agent gone MIA, returns after one year to join a new team as he searches for his lost past.",5.871,7.944,18.0,,,KR,MBC,"MBC, ateod, 3Mana Creative","namkoongmin parkha-sun kimji-eun kimbyeong-gi leekyung-young jangyoung-nam yuoh-seong kimjong-ta kimmin-sang kimdo-hyun kwonso-hyun jungmoon-sung hwanghe jobok-ra parkjin-woo hyunbong-sik jungji-yoon okja-yeon ahnseong-bong imchul-hyung choihee-jin jungyoung-hoon betray agent nationalintelligenceservic caringfemalelead ni mbc mysteri drama crime action&adventur han ji-hyuk, an ni agent gone mia, return after one year to join a new team as he search for hi lost past."
65806,Monster,몬스터,"revenge, murder, death, blindness, power struggle, soap opera",2016-03-28,https://image.tmdb.org/t/p/w500/nnTcGgFYkGvJdoI2TTNbhupEu4R.jpg,https://image.tmdb.org/t/p/original/wr0JTbmzBBGNgHrFaaXRxoeSieQ.jpg,Joo Sung Woo,"Kang Ji-hwan, Sung Yu-ri, Park Ki-woong, Claudia Kim, Lee Gi-kwang, Lee Yul-eum, Jeong Bo-seok, Park Young-kyu, Jo Bo-ah, Lee Duck-hwa, Bae Jong-ok, Jung Woong-in, Kim Bo-yeon, Kim Hye-eun, Kim Won-hae, Jin Tae-hyeon, Lee El, Kim Dong-hee, Kim Min Seo",Drama,1.0,50.0,60.0,"The story of a man who fights against greed, and experiences every hardship and adversity known to man in order to make something of himself and find love.",6.341,7.9,5.0,,,KR,MBC,Victory Contents,"kangji-hwan sungyu-ri parkki-woong claudiakim leegi-kwang leeyul-eum jeongbo-seok parkyoung-kyu jobo-ah leeduck-hwa baejong-ok jungwoong-in kimbo-yeon kimhye-eun kimwon-ha jintae-hyeon leeel kimdong-he kimminseo reveng murder death blind powerstruggl soapopera mbc drama the stori of a man who fight against greed, and experi everi hardship and advers known to man in order to make someth of himself and find love."
43236,I Need Romance,로맨스가 필요해,"friendship, romantic comedy, romance, dramedy, new adult romance",2011-06-13,https://image.tmdb.org/t/p/w500/3b2uwyDJ8HfeIvBEpcu2PHMSP1X.jpg,https://image.tmdb.org/t/p/original/kDB4VJkolzNAxVi9E8RezhnNdxv.jpg,,"Kim So-yeon, Sung Joon, Namkoong Min, Wang Ji-won, Park Hyo-joo, Park Yu-hwan, Yoon Seung-ah, Jung Da-bin, Ricky Kim","Comedy, Drama",3.0,48.0,45.0,Revolves around three thirty-something career women and their complicated love lives.,5.848,6.8,3.0,,,KR,tvN,"JS Pictures, Studio Dragon",kimso-yeon sungjoon namkoongmin wangji-won parkhyo-joo parkyu-hwan yoonseung-ah jungda-bin rickykim friendship romanticcomedi romanc dramedi newadultrom tvn comedi drama revolv around three thirty-someth career women and their complic love lives.
14234,Emperor of the Sea,해신,"based on novel or book, sword fight, period drama, historical, historical drama, silla, silla dynasty",2004-11-24,https://image.tmdb.org/t/p/w500/Z3sJ7NL4NS9sBlXeYCGoAC7QuW.jpg,,,"Song Il-gook, Kim Kap-soo, Park Young-kyu, Chae Jung-an, Choi Soo-jong, Soo Ae, Bae Soo-bin, Seo Do-young, Baek Sung-hyun, Lee Jae-yong, Park In-hwan, Lee Won-jong, Chae Shi-ra, Kil Yong-woo","Drama, Action & Adventure, War & Politics",1.0,51.0,70.0,"Emperor of the Sea is a South Korean television drama series directed by Kang Il-soo and Kang Byung-taek and starring Choi Soo-jong, Chae Shi-ra, Song Il-gook and Soo Ae. It aired on KBS2 from November 24, 2004 to May 25, 2005 on Wednesdays and Thursdays at 21:50 for 51 episodes. The historical drama is based on Choi In-ho's novel of the same title, which depicts the life of Jang Bogo, who rises from a lowly slave to a powerful maritime figure who dominated the East Asia seas and international trade during the Unified Silla Dynasty.

The drama was received extremely well, holding the number one spot in the ratings for majority of the weeks it aired. It was also exported to eight countries earning approximately US$1.8 million in profits.

The filming set in Wando County, South Jeolla Province also became a tourist attraction.",5.844,7.2,5.0,,,KR,KBS2,"Kim Jong-hak Production, KBS Media","songil-gook kimkap-soo parkyoung-kyu chaejung-an choisoo-jong sooae baesoo-bin seodo-young baeksung-hyun leejae-yong parkin-hwan leewon-jong chaeshi-ra kilyong-woo basedonnovelorbook swordfight perioddrama histor historicaldrama silla silladynasti kbs2 drama action&adventur war&polit emperor of the sea is a south korean televis drama seri direct by kang il-soo and kang byung-taek and star choi soo-jong, chae shi-ra, song il-gook and soo ae. it air on kbs2 from novemb 24, 2004 to may 25, 2005 on wednesday and thursday at 21:50 for 51 episodes. the histor drama is base on choi in-ho' novel of the same title, which depict the life of jang bogo, who rise from a lowli slave to a power maritim figur who domin the east asia sea and intern trade dure the unifi silla dynasty. the drama wa receiv extrem well, hold the number one spot in the rate for major of the week it aired. it wa also export to eight countri earn approxim us$1.8 million in profits. the film set in wando county, south jeolla provinc also becam a tourist attraction."
85541,Tower of Babel,바벨,,2019-01-27,https://image.tmdb.org/t/p/w500/ssqzXXKVBxAeI4rXSHVReNw9QNK.jpg,https://image.tmdb.org/t/p/original/2rbYohc1BVVGyfhE3HekCSHBIG2.jpg,,"Park Si-hoo, Jang Hee-jin, Kim Hae-sook, Jang Shin-Young, Kim Ji-hun, Im Jung-eun, Song Jae-hee, Kim Jong-goo, Kim Joo-ryoung, Ha Si-eun","Drama, Mystery, Action & Adventure",1.0,16.0,60.0,"A prosecutor who started his career as a newspaper reporter faces a life-changing event when his father dies in an unexplained accident, and his mother takes her own life. With his life shattered in pieces, he will stop at nothing to discover what happened and get revenge.",5.843,7.0,5.0,,,KR,TV Chosun,HIGROUND,
14285,"Hong Gil-Dong, The Hero",쾌도 홍길동,,2008-01-02,https://image.tmdb.org/t/p/w500/8DsIpz0AmersUxx6iHaCGjIm18W.jpg,,,"Sung Yu-ri, Jang Keun-suk, Kang Ji-hwan, Ahn Suk-hwan, Jang Ah-young, Jo Hee-bong, Kil Yong-woo",Drama,1.0,24.0,70.0,"Hong Gil-dong is a 2008 South Korean television series starring Kang Ji-hwan in the title role, Sung Yu-ri, Jang Keun-suk and Kim Ri-na. The drama is loosely based on Hong Gil-dong, a fictional book about a Robin Hood during Korea's Joseon Dynasty, but with modern influences and comedic tones. It aired on KBS2 from January 2 to March 26, 2008 on Wednesdays and Thursdays at 21:55 for 24 episodes.",5.841,7.5,4.0,,,KR,KBS2,,
62148,Unkind Women,착하지 않은 여자들,"family relationships, teacher, kendo, female centered plot",2015-02-25,https://image.tmdb.org/t/p/w500/eYJ7EblcoPlA2QgYyGI5Lyq1iBP.jpg,,,"Kim Hye-ja, Chae Shi-ra, Lee Ha-na, Lee Soon-jae, Chang Mi-hee, Lee Mi-do, Seo Yi-sook, Kim Hye-eun, Chae Sang-woo, Ha Seung-lee, Do Ji-won, Song Jae-rim",Drama,1.0,24.0,70.0,"This drama features the women of three generations and the people around them.

Ma Ri grows up as a good teacher of this generation where there is no true mentor. Hyun Sook, who has been a troublemaker, realizes the love and support of her family. Kang Soon Ok regards herself as unlucky, but later on realizes how happy she has been.

How can you hold up when your life gets tough? You will figure it out by holding up day by day, just like these women in the drama.",4.929,6.5,3.0,,,KR,KBS2,IOK Media,"kimhye-ja chaeshi-ra leeha-na leesoon-ja changmi-he leemi-do seoyi-sook kimhye-eun chaesang-woo haseung-le doji-won songjae-rim familyrelationship teacher kendo femalecenteredplot kbs2 drama thi drama featur the women of three gener and the peopl around them. ma ri grow up as a good teacher of thi gener where there is no true mentor. hyun sook, who ha been a troublemaker, realiz the love and support of her family. kang soon ok regard herself as unlucky, but later on realiz how happi she ha been. how can you hold up when your life get tough? you will figur it out by hold up day by day, just like these women in the drama."
41874,Glory Jane,영광의 재인,"nurse, sports, baseball",2011-10-12,https://image.tmdb.org/t/p/w500/yLJBLnl70HyD4Kx6PyhWXVh7KDT.jpg,https://image.tmdb.org/t/p/original/x2N2CEZm0a0Df7X4BawciOf9sAn.jpg,,"Park Min-young, Chun Jung-myung, Lee Jang-woo, Lee Jin, Son Chang-min, Park Sung-woong, Nam Bo-ra, Kim Sung-oh, Choi Myung-gil","Comedy, Drama, Romance",1.0,24.0,65.0,The series follows the romantic and professional trials of an aspiring nurse and two baseball players as they strive for their love and dreams.,5.81,7.0,2.0,,,KR,KBS2,Kim Jong-hak Production,parkmin-young chunjung-myung leejang-woo leejin sonchang-min parksung-woong nambo-ra kimsung-oh choimyung-gil nurs sport basebal kbs2 comedi drama romanc the seri follow the romant and profession trial of an aspir nurs and two basebal player as they strive for their love and dreams.
74473,Avengers Social Club,부암동 복수자들,"friendship, cheating, revenge, tragic past, healing, mother son relationship, mother daughter relationship, based on webcomic or webtoon, seoul, south korea, female centered plot",2017-10-11,https://image.tmdb.org/t/p/w500/5UFDwXBLFWGAomUHMAEdONcGyFr.jpg,https://image.tmdb.org/t/p/original/jvZpEY1XIUK8Ut5nSDNDXFxgdNd.jpg,Kwon Seok-jang,"Lee Yo-won, Ra Mi-ran, Myung Se-bin, Lee Jun-young, Choi Byung-mo , Jang Yong, Seong Byeong-sook, Jeong Seok-yong, Shin Dong-Woo, Choi Kyu-jin, Jung Young-ju",Drama,1.0,12.0,60.0,"Jung-hye has too much money on her hands. As the daughter of a very wealthy family, she leads a seemingly perfect life on the outside. Inside, however, her marriage is rather a sad story, and things only get worse when her husband brings a child from an extramaritial affair. Having enough, she sets out to find the ‘Avengers’ Social Club’ with fellow neighborhood friends who also has desires to revenge on their husbands or frenemies.",5.809,8.3,9.0,,,KR,tvN,"JS Pictures, Studio Dragon","leeyo-won rami-ran myungse-bin leejun-young choibyung-mo jangyong seongbyeong-sook jeongseok-yong shindong-woo choikyu-jin jungyoung-ju friendship cheat reveng tragicpast heal mothersonrelationship motherdaughterrelationship basedonwebcomicorwebtoon seoul southkorea femalecenteredplot tvn drama jung-hy ha too much money on her hands. as the daughter of a veri wealthi family, she lead a seemingli perfect life on the outside. inside, however, her marriag is rather a sad story, and thing onli get wors when her husband bring a child from an extramariti affair. have enough, she set out to find the ‘avengers’ social club’ with fellow neighborhood friend who also ha desir to reveng on their husband or frenemies."
