tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors_ids,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks_ids,production_companies_ids
44126,Lights and Shadows,빛과 그림자,,2011-11-28,https://image.tmdb.org/t/p/w500/n1Xet9Lf8Sdp5I8tmjhURN5hCh2.jpg,,,"87890, 1243254, 1352803, 577389, 1183807, 123019, 1631356, 2252329, 3157385",18,1.0,64.0,,"Lights and Shadows is a 2012 South Korean retro-drama series, starring Ahn Jae-wook, Nam Sang-mi, Lee Pil-mo and Son Dam-bi. It aired on Munhwa Broadcasting Corporation from November 28, 2011 to July 3, 2012 on Mondays and Tuesdays at 21:55 for 64 episodes.

The series was originally planned for 50 episodes, but it was extended to 64 due to high ratings.",4.562,,,,,KR,97,
6044,The Vineyard Man,포도밭 그 사나이,,2006-07-24,https://image.tmdb.org/t/p/w500/xNRjPAY9KtFHKUzyiQDEQ9KEG98.jpg,https://image.tmdb.org/t/p/original/i642PpuYtZDVhUhMctC0FYYs5cj.jpg,,"1233632, 145999, 118977, 63441, 1620110, 1772732","35, 18",1.0,16.0,70.0,The Vineyard Man is a 2006 South Korean television series that aired on KBS2. It was adapted from Kim Rang's bestselling book of the same name.,6.444,7.667,3.0,,,KR,342,
67781,Woman with a Suitcase,캐리어를 끄는 여자,,2016-09-26,https://image.tmdb.org/t/p/w500/fxJ9MDqooHAuLGpRdcWXiCZIuhC.jpg,https://image.tmdb.org/t/p/original/88PLyd75GRjG5NGUhUVAZ295kB8.jpg,,"62333, 17122, 1115730, 1257963, 64455, 560070, 564844, 1418840, 1252865, 1420819, 2068707, 2068716, 560065, 1827085, 1678561, 1686201, 1090733, 1488075, 3682027","80, 18",1.0,16.0,60.0,"A successful career woman gets framed for a crime and works her way back up after serving her time. She was once an office manager with a thriving career, but that takes a major hit when she is penalized for violating the Attorneys-at-Law Act and sent to prison for it. The drama follows the success story as she comes back as an ex-con, and follows her dream to become an outstanding lawyer.",4.54,7.1,6.0,,,KR,97,86418
41926,A Thousand Days' Promise,천일의 약속,,2011-10-17,https://image.tmdb.org/t/p/w500/1Xml8fEs8iLmoPRqhvyAkxYxUlL.jpg,https://image.tmdb.org/t/p/original/mE4a4fPflpRT36K5GLjOrJIFJZD.jpg,,"1222330, 1299358, 1077269, 570549, 127720, 93252",18,1.0,20.0,60.0,"A Thousand Days' Promise is a 2011 South Korean traditional melodrama about a woman who is losing her memory and the loving man who stands by her side. Written by famed drama writer Kim Soo-hyun, it aired on SBS from October 17 to December 20, 2011 on Mondays and Tuesdays at 21:55 for 20 episodes.",4.525,,,,,KR,156,
61721,Mr. Back,미스터 백,based on novel or book,2014-11-05,https://image.tmdb.org/t/p/w500/w9agEu9KBgPwIetyITa3p4xAodZ.jpg,https://image.tmdb.org/t/p/original/jeU1KLpWEFDbKhMuWfCWTTB6r8l.jpg,,"25004, 1234280, 1257963, 992630, 428960, 1239675, 20264, 994300, 1624590","18, 35",1.0,16.0,60.0,"Mr. Baek is a successful hotelier who's more interested in hoarding his money than in enjoying his golden years. But in a strange turn of events, this classic scrooge gets a second chance at life when he wakes up as a younger version of himself (Shin Ha Kyun). With no way to prove his identity, Mr. Baek must enter his own company as a rookie and is forced to work his way up once again. With precious little time, Mr. Baek is given the opportunity to take stock of his life — and to give love a chance.",3.226,7.0,1.0,,,KR,97,125444
62778,Beyond the Clouds,태양은 가득히,,2014-02-17,https://image.tmdb.org/t/p/w500/8mbxMXrfqrjpBnuclOoBaRFTF2C.jpg,https://image.tmdb.org/t/p/original/1fVSwb8SS1FLAfUbaCwTGp3ALtt.jpg,,"1257592, 127710, 1257577, 994248, 138336, 141153","18, 10749",1.0,16.0,65.0,"Jung Se Ro (Yoon Kye Sang) lost his father and his life was destroyed by a murder case in Thailand which also involved stolen diamonds. After that incident, Se Ro lives his life as a swindler. Park Kang Jae (Jo Jin Woong) is his partner in crime and they are close like brothers. Se Ro then falls in love with Han Young Won (Han Ji Hye) whose her fiance died because of Jung Se Ro.",4.514,8.5,4.0,,,KR,342,"9128, 113206"
11866,"Eighteen, Twenty-Nine",열여덟 스물아홉,"eighteen, twenty-nine",2005-03-07,https://image.tmdb.org/t/p/w500/VOcgbM0FD1RMkpTakF8QuElw1b.jpg,https://image.tmdb.org/t/p/original/n4eLtd3ecBEWVPgy7slx1hMgSGI.jpg,,"545757, 96632, 77318, 1080933, 1254391, 1542545, 96659, 1234180","18, 35",1.0,15.0,70.0,"Yu Hye Chan is 29 years old. Hye Chan is married to Kang Bong Man who is her old classmate in high school whom she despised and hated but later fell for. The story opens with her decision to get a divorce. She has a car accident on the way to the courthouse. When she wakes up at the hospital, she has no memory of her life past age 18. Her husband tries to support her since she is basically helpless now. As she recovers her memory, she also starts to recover a relationship with her husband and begins to fall for him all over again.",4.512,7.8,11.0,,,KR,342,
40333,A Thousand Kisses,천 번의 입맞춤,,2011-08-20,https://image.tmdb.org/t/p/w500/47hEL2HVq7hVsL47bCnm0aEVXly.jpg,,,"75914, 1253552, 1235326, 117508, 1419527, 1487437, 1442596, 566367, 232018, 1556940, 119529","18, 10749",1.0,50.0,60.0,"A drama that deals with the age differences in relationships. Woo Joo Young and Jang Woo Bin explore the older woman-younger man relationship whereas Jang Woo Jin and Joo Young's younger sister, Joo Mi, deal with the huge age gap between them.",4.491,6.8,2.0,,,KR,97,
51503,The Queen’s Classroom,여왕의 교실,"child abuse, school, classmate",2013-06-01,https://image.tmdb.org/t/p/w500/5U98JGYi0PQv692cuni1BMjDBqB.jpg,https://image.tmdb.org/t/p/original/ffMhYIF8k2kbhO5Sb7cK7qBhx6r.jpg,,"1080935, 1245069, 125734, 560070, 1128106, 144591, 1257608, 572519, 1488075, 1631354, 2064247, 1572354","35, 18",1.0,16.0,70.0,"Drama series depicts the conflicts and struggles between a cold-hearted female teacher and her students over a one school year period.

",4.49,7.0,2.0,,,KR,97,66404
6702,Hwang Jin Yi,황진이,"romance, joseon dynasty",2006-10-11,https://image.tmdb.org/t/p/w500/wqlGadEsH2A88ezd9vSlIjU5sUf.jpg,https://image.tmdb.org/t/p/original/t8hgpv867kv5cDbenKbnXBBPJxB.jpg,,"83220, 1240217, 1240218, 118692, 93995, 573791, 496937, 1322013, 1333419, 994248, 1505668, 551171, 1715383",18,1.0,24.0,70.0,"The story of Hwang Jin Yi, the famous 16th century Gisaeng.
This story is about the life of Joseon-era dancer, musician and poet, Hwang Jin Yi, who seeks perfection in her art relentlessly and the hardship facing women due to their lowly social status.
Hwang Jin Yi is the illegitimate child of a noble and Heon Keum, a noted musician gisaneg. The story centers on the four men in her life and her pursue in the art of dancing. Her first love with a nobleman's son Kim Eun Ho ends in tragedy. Her love affair with Kim Jung Han does not have a happy ending either. Byuk Kye Soo is the Emporer's relative who are obsessed with her and tried every trick but still could not have her. Finally there is her devoted bodyguard Yi Saeng who never deserted her in times of need. Meanwhile, there is Bu Yong who not only is Hwang Ji Yi's rival in dancing but also in love.",4.476,7.1,4.0,,,KR,342,
12081,Delightful Girl Choon-Hyang,쾌걸 춘향,,2005-01-03,https://image.tmdb.org/t/p/w500/e3sDXd8BsIvEQncxCRRaf3ZR40I.jpg,https://image.tmdb.org/t/p/original/g5VTG76sRLE2NCM5EJIOlLcRR5y.jpg,,"1238415, 16284, 1235716, 1239677, 1112233, 1505668","18, 35",1.0,17.0,70.0,"Delightful Girl Choon-Hyang is a 2005 South Korean television series starring Han Chae-young, Jae Hee, Uhm Tae-woong and Park Si-eun. It aired on KBS2 from January 3 to March 1, 2005 on Mondays and Tuesdays at 21:55 for 17 episodes.

A modern retelling of the classic Korean folktale Chunhyangjeon, the romantic comedy series was called ""fusion-style"" for, among others, mixing rap with pansori in the background music.

This is the first Korean drama written by Hong Jung-eun and Hong Mi-ran, and remains the highest-rated in their filmography, with a peak viewership rating of 32.2%.

The story begins when Lee Mong-ryong is transferred from Seoul to a high school in Namwon, North Jeolla Province. Chun-hyang does her best to help Mong-ryong, her first love and the son of the Namwon Police Station chief, to enter a prestigious university. However, after meeting with Mong-ryong’s first love, Chae-rin, Mong-ryong’s love toward Chun-hyang is shattered, although Chun-hyang’s love remains unwavering. One day, Byeon Hak-do, CEO of a famous entertainment company, appears in her life. He exudes confidence that he can make any woman fall for him. But as Chun-hyang shows no interest in him, his self-esteem is damaged profoundly. Byeon Hak-do is determined to make her love him.",4.458,8.25,6.0,,,KR,156,
45311,White Christmas,화이트 크리스마스,"high school, horror, thriller, serial killer, school, slasher, psychological thriller, christmas, drug",2011-01-30,https://image.tmdb.org/t/p/w500/3uf47BQ9nLOZti7jMJvSqohcG9m.jpg,https://image.tmdb.org/t/p/original/7pHlbqouDkD5mkagoyqvRd1O045.jpg,,"69378, 132148, 1255413, 1257624, 1256356, 1254976, 929122, 1257671, 1254579, 992630, 1257661","9648, 80, 18",1.0,8.0,69.0,"Kim Yo Han is a psychiatrist who gets involved in a serial murder when his car broke down on Christmas Eve during a sudden storm and he is forced to take shelter at a private high school. Seven students and a teacher are also there over the winter break, but they are gradually murdered one by one as they receive letters from a killer who wants revenge for the death of his mother and sister. ",4.453,7.688,8.0,,,KR,342,
59366,Scandal: A Shocking and Wrongful Incident,스캔들: 매우 충격적이고 부도덕한 사건,revenge,2013-06-29,https://image.tmdb.org/t/p/w500/wptGSB9Ul5dj9T3gDfyPFUdpJX.jpg,,1676281,"118692, 64453, 235067, 69289, 1254059, 1601721, 125573, 1246931, 1257616, 1257585, 1239677, 1107788, 1203792","18, 10751",1.0,36.0,60.0,"Detective Ha Eun-joong uncovers a shocking secret; Ha Myung-geun, the man he believed was his father, had actually kidnapped him as a child. Myung-geun had lost his own son in a building collapse, and as revenge against the man responsible, Jang Tae-ha, he abducted Tae-ha's son and raised him as his own. In the aftermath of revenge, Eun-joong searches for the truth and becomes caught between his two fathers and the woman he loves, Woo Ah-mi.",4.235,9.5,2.0,,,KR,97,
107692,Mr. Heart,미스터 하트,"marathon, university, athlete",2020-09-18,https://image.tmdb.org/t/p/w500/ugb3scDQ291cAuvOvv8vwY3M4GR.jpg,https://image.tmdb.org/t/p/original/rYhi6uJcNlzdto2odAKdh5GfG5F.jpg,,"2823631, 2823630, 2823632, 1489520","35, 18",1.0,8.0,10.0,"When a cold-hearted marathon runner gets paired with a cheery pacesetter, he wins a partner who makes his heart race on and off the track.",4.448,5.7,15.0,,,KR,"1390, 6111",138782
77428,Grand Prince,대군 - 사랑을 그리다,"love triangle, romance, joseon dynasty",2018-03-03,https://image.tmdb.org/t/p/w500/idmxoFbFag0OZfzgo1YsRyw6BrQ.jpg,https://image.tmdb.org/t/p/original/qPF6ZTMxgSFxLmyO4qG5aK4R4pd.jpg,,"1134687, 227430, 1261196, 1257673, 1442596, 1253449, 42799, 587632, 125734, 1914405, 1481009, 1736282, 1984373",18,1.0,20.0,60.0,"Lee Kang is an ambitious prince. He falls in love with Sung Ja-Hyun. She is a beautiful woman from a prestigious family, but Lee Kang's younger brother Lee Hwi also loves her. To have Ja-Hyun, Lee Kang wants to become the King...even if he has to kill his younger brother.",4.444,5.7,6.0,,,KR,903,"101322, 101323, 133206"
63470,Ghost-Seeing Detective Cheo-Yong,"귀신보는 형사, 처용","suicide attempt, detective, attempted murder, investigation, supernatural, horror, revenge, murder, thriller, spirit, death, ghost",2014-02-09,https://image.tmdb.org/t/p/w500/3m7XYqhkzP6GWRBDkPQSSMxWk53.jpg,https://image.tmdb.org/t/p/original/16D0WU6PW40NRBPN5Z5NbiW89tp.jpg,,"96784, 1492529, 1492973, 945428, 1128004, 1362362, 1338518, 1772732","80, 9648, 18",2.0,20.0,68.0,"Detective Yoon Cheo-yong was born with the supernatural ability to see, hear and touch ghosts. He solves mysterious, unsolved cases along with tough and passionate colleague Ha Sun-woo, and Han Na-young, the ghost of a high school girl.",4.438,7.5,11.0,,,KR,627,117236
77735,Switch,스위치,,2018-03-28,https://image.tmdb.org/t/p/w500/vnbkxd10HWbtc2EZ8PP1R91Xm6P.jpg,https://image.tmdb.org/t/p/original/2wpQRdqCScGsV4yl5THG2oMkQOs.jpg,,"1240218, 1057068, 112785, 509648, 1992300, 1992310, 1246906, 1721768, 1774855, 1623387, 2120766, 79574, 2252853",18,1.0,32.0,35.0,"A man is a swindler. He is smart enough to take the bar exam, but he could not become a prosecutor. Disregarding favoritism and biases by prosecutors, the man makes criminals pay for crimes that prosecutors did not.",4.435,7.0,4.0,,,KR,156,63014
83191,Happiness Giver,행복을 주는 사람,,2016-11-21,https://image.tmdb.org/t/p/w500/2sX5icl5gTrigLhTx6eCSII2IRX.jpg,https://image.tmdb.org/t/p/original/9f7YastUxQRd2sErAeM1LFyBjJH.jpg,,"1233841, 1671014, 1492973, 2131707, 1984373, 1333030, 553705, 587632, 2268617, 1023615",18,1.0,118.0,35.0,"A story about a woman who tries to protect a famous child star that she raises with love against a harsh and exploitative entertainment industry, including from the child's real mother.",4.425,,,,,KR,97,113206
50552,Basketball ,빠스껫 볼,"sports, basketball, period drama, japanese occupation of korea",2013-10-21,https://image.tmdb.org/t/p/w500/lctMtsfNUkKNHvtp6r4rf1hqfrP.jpg,,,"1141056, 70338, 147852, 932764, 560070, 1295464, 1239677, 96634, 1042230, 509648, 587683, 1671006, 1380844, 1860101","18, 10749",1.0,18.0,60.0,"Set during the turbulent years of the Japanese occupation until independence, and a few years before the division of Korea into North and South, the story is about the first and last time that Korea had a single, unified national basketball team, which made history by advancing to the quarterfinals of the 1948 London Olympics. The drama follows the loves, conflicts, unity, and emotional victory of young athletes who cling to the sport as the bright spot in the darkness of their times.",4.42,,,,,KR,866,128404
